GeneID	GSM4053401	GSM4053402	GSM4053403	GSM4053404	GSM4053405	GSM4053406	GSM4053407	GSM4053408	GSM4053409	GSM4053410	GSM4053411	GSM4053412
317705	0	0	0	0	0	0	0	0	0	0	0	0
105373273	0	0	0	0	0	0	0	0	0	0	0	0
84838	131	269	334	330	243	346	259	357	526	386	392	105
107985115	0	0	0	0	0	0	0	0	0	0	0	0
107985375	0	0	0	0	0	0	0	0	0	0	0	0
114548	97	2108	136	202	77	415	96	391	260	441	981	122
127623	0	9	0	0	1	1	2	0	0	0	4	0
441932	0	0	0	0	0	0	0	0	0	0	0	0
148823	0	4	1	1	0	0	0	2	1	3	5	0
148824	0	0	0	0	0	0	0	0	0	0	0	0
81472	0	0	0	0	0	0	0	0	0	11	0	0
102724446	0	0	0	0	0	0	0	0	1	0	0	0
81470	0	0	0	0	0	0	0	0	0	0	0	0
81469	0	0	0	0	0	0	0	0	0	0	0	0
441933	2	0	3	0	0	0	0	0	0	0	1	0
343169	1	0	5	17	0	3	0	2	1	2	0	1
388761	0	0	0	0	0	0	0	0	0	1	3	1
343170	0	0	0	1	0	0	0	0	0	1	0	0
26188	0	0	0	2	0	3	0	2	0	0	0	0
284532	0	0	0	0	0	0	0	0	0	1	0	0
391189	0	0	0	0	0	0	0	0	0	0	0	0
25893	144	204	3	10	22	204	12	54	87	144	92	31
343171	30	22	2	6	2	7	2	14	10	26	15	14
343172	5	4	0	2	0	15	0	16	3	10	12	0
127608	0	0	0	0	0	0	0	0	0	0	1	0
284521	0	0	0	1	0	0	0	2	12	0	0	0
391190	0	21	0	1	0	0	0	0	0	3	0	0
391191	0	0	0	0	0	0	0	0	0	0	0	0
26247	0	2	0	0	3	2	0	0	0	0	0	0
81466	9	0	0	0	0	0	0	0	0	0	0	0
26246	0	0	0	1	0	0	0	5	1	0	0	0
105373275	0	0	0	0	0	0	0	0	0	0	0	0
391192	0	0	0	0	0	0	0	14	7	0	0	0
388762	0	0	0	0	0	0	0	0	0	0	0	0
127059	0	0	0	0	0	0	0	0	0	6	0	0
391194	0	0	0	0	0	0	0	0	0	0	0	0
127062	0	0	0	2	0	0	0	0	2	0	0	0
26245	0	0	0	0	0	0	0	0	0	0	0	0
391195	0	4	0	4	0	3	0	6	4	9	7	0
127064	0	0	0	0	0	0	0	0	0	1	8	0
391196	0	0	2	0	0	0	0	0	0	0	0	0
127066	0	0	0	0	0	0	0	0	0	0	0	0
127074	0	0	0	0	0	0	0	0	0	0	0	0
254879	0	0	0	0	0	0	0	0	0	0	0	0
26696	0	1	0	0	0	0	0	0	0	0	0	0
81458	0	0	0	0	0	0	0	0	0	0	0	0
401992	0	0	0	0	0	0	0	0	0	0	0	0
105373279	0	0	0	0	0	0	0	0	0	0	0	0
343173	0	2	1	0	0	0	0	0	0	0	0	0
105373277	0	0	0	0	0	0	0	0	0	0	0	0
401993	0	1	0	0	0	0	0	0	0	0	0	0
391211	0	0	0	0	0	1	0	0	0	0	0	0
343563	0	1	0	0	0	0	0	0	0	0	0	0
127068	0	1	1	0	0	0	0	0	0	0	0	0
127069	0	0	0	0	0	0	0	0	0	0	0	0
127077	0	0	1	0	0	0	0	0	0	0	0	0
403244	0	0	0	0	0	0	0	0	0	0	0	0
403239	0	0	0	0	0	0	0	0	0	0	0	0
401994	0	0	0	0	0	0	0	0	0	0	1	0
101928226	0	0	0	0	0	0	0	0	0	0	0	0
646627	82	155	733	6	195	1357	94	7173	1021	0	3541	3290
107985747	0	0	0	0	0	0	0	0	0	0	1	0
80851	141	249	319	314	180	412	368	412	453	461	480	272
100422879	0	0	0	0	0	0	0	0	0	0	0	0
79894	326	216	462	247	198	278	820	455	328	334	332	368
55657	292	280	424	389	378	515	688	247	291	202	205	322
267002	100	75	170	174	133	184	165	153	130	103	175	55
100189199	0	0	0	0	0	0	0	1	0	0	0	0
100189409	0	0	0	0	0	0	0	0	0	0	0	0
107987362	0	1	1	0	0	0	2	1	1	0	0	2
105379854	0	1	2	1	0	0	4	1	2	0	0	2
105379521	0	0	0	0	0	1	1	0	0	0	0	0
101060632	0	0	0	0	0	1	1	0	0	1	0	0
107987363	0	0	0	0	0	0	0	1	0	0	0	0
102724250	1209	1477	3465	3257	2436	5711	3827	16484	10155	7851	28433	5895
107987364	0	0	0	0	0	0	0	0	0	0	0	0
105379523	0	0	0	0	0	0	0	0	0	0	0	0
107987365	0	0	0	0	0	1	0	0	0	0	0	0
107987366	0	0	0	0	0	0	0	0	0	0	0	0
102724562	8	86	284	26	39	66	69	266	219	46	152	13
105379524	152	32	98	56	61	108	296	36	8	5	11	152
107987367	0	0	0	0	0	0	0	0	0	0	0	0
440570	0	0	0	1	0	0	0	31	44	18	20	0
107987368	0	0	0	0	0	0	0	0	0	0	0	0
642273	26	27	44	76	36	85	64	32	21	0	55	55
105373324	0	0	0	0	0	3	0	0	0	0	6	0
26751	539	350	866	329	764	388	952	422	210	213	136	340
52	778	481	1049	442	588	1514	1251	509	550	522	493	501
285016	2	0	10	1	9	65	19	17	10	50	60	2
101927262	0	0	2	0	2	16	3	1	1	9	18	0
105373346	0	0	0	0	0	0	0	0	0	1	0	0
105373350	0	0	0	0	0	0	0	0	0	0	0	0
105373351	0	0	0	0	0	0	0	0	0	0	0	0
727944	0	0	0	0	0	0	0	0	0	0	0	0
100996637	0	0	0	0	0	0	0	0	0	0	0	0
101927362	0	0	0	0	0	0	0	0	0	0	0	0
105373352	0	0	0	0	0	0	0	0	0	0	0	0
129787	221	137	258	192	107	290	266	189	164	358	287	217
105373354	29	3	24	18	15	21	38	27	25	24	40	25
105373479	0	0	0	0	0	0	0	0	0	0	0	0
105373358	0	0	0	0	0	0	0	0	0	0	0	0
105373480	0	0	0	0	0	0	0	0	0	0	0	0
105373392	0	0	0	0	0	0	0	0	0	0	0	0
339822	0	0	0	0	0	0	0	0	0	0	0	0
101060385	0	0	0	0	0	0	0	0	0	0	0	0
105373481	0	0	0	0	0	0	0	0	0	0	0	0
101060391	0	0	0	0	0	0	0	0	0	0	0	0
54221	0	0	1	23	0	13	0	9	36	34	45	10
105373359	0	0	0	0	0	0	0	0	0	0	0	0
7173	6	4	8	98	23	3	0	126	148	156	103	41
102723730	0	0	0	0	0	0	0	0	0	0	0	0
7837	213	2220	1753	2464	326	657	944	2396	4252	7936	3365	541
23040	0	0	4	2	0	0	0	5	51	0	18	5
107985838	0	0	0	0	0	0	0	0	0	0	0	0
730811	0	0	0	0	0	0	0	0	0	0	0	0
105373389	0	0	0	0	0	0	0	0	0	0	0	0
107985839	0	0	0	0	0	0	0	0	0	0	0	0
105373390	0	0	0	0	0	0	0	0	0	0	0	0
101927554	0	0	0	0	0	0	0	0	0	0	0	0
107985840	0	0	0	0	0	0	0	0	0	0	0	0
7260	209	306	316	188	135	311	372	228	132	121	131	199
51112	293	392	485	442	384	556	705	607	543	562	516	449
55256	160	219	287	173	139	259	229	274	325	414	269	144
246243	396	322	363	304	281	571	539	362	436	508	390	353
100506054	0	0	1	0	0	0	0	0	0	0	0	0
6201	12294	13088	33149	13396	21923	40687	31340	11293	13225	12395	10757	9696
78989	16	10	32	5	14	11	25	26	64	101	46	1
55821	0	0	0	0	1	0	0	0	1	7	0	0
105373393	0	0	0	0	0	0	0	0	0	0	0	0
728597	0	0	0	0	0	0	0	0	0	1	6	0
100505964	0	0	0	0	0	0	0	0	0	0	0	0
105373394	0	0	0	0	0	0	0	0	0	0	0	0
105373395	0	0	0	0	0	0	0	0	0	0	0	0
105373397	0	0	0	0	0	0	0	0	0	0	0	0
107985841	0	0	0	0	0	0	0	0	0	0	0	0
727982	0	0	0	0	0	0	0	0	0	0	0	0
105373398	0	0	0	0	0	0	0	0	0	0	0	0
105373399	0	0	0	0	0	0	0	0	0	0	0	0
107985842	0	0	0	0	0	0	0	0	0	0	0	0
107985843	0	0	0	0	0	0	0	0	0	0	0	0
102723818	0	0	0	0	0	0	0	0	0	0	0	0
6664	1	30	4	10	0	5	6	52	157	7	17	0
112268411	0	0	0	0	0	0	0	0	0	0	0	0
105373400	0	0	0	0	0	0	0	0	0	0	0	0
150622	0	0	0	0	0	0	0	0	0	0	0	0
102465693	0	0	0	0	0	0	0	0	0	0	0	0
400940	0	0	0	0	0	0	0	0	0	0	0	0
105373401	0	0	0	0	0	0	0	0	0	0	0	0
101929390	0	0	0	0	0	0	0	0	0	0	0	0
105373402	0	0	0	0	0	0	0	0	0	0	0	0
107985844	0	0	0	0	0	0	0	0	0	0	0	0
107985845	0	0	0	0	0	0	0	0	0	0	0	0
102800315	0	0	0	0	0	0	0	0	0	0	0	0
102800314	0	0	0	0	0	0	0	0	0	0	0	0
102466235	0	0	0	0	0	0	0	0	0	0	0	0
400941	0	0	0	0	0	0	0	0	0	0	0	0
105373404	0	0	0	0	0	0	0	0	0	0	0	0
104326052	0	0	0	0	1	0	0	0	0	0	0	0
129607	113	67	45	155	25	46	114	251	124	165	100	115
91543	131	108	19	138	23	61	70	328	188	173	87	246
386597	0	0	0	0	0	0	0	0	0	0	0	0
9781	41	137	80	137	34	105	45	180	154	226	111	271
101929452	0	0	0	0	0	0	0	0	0	0	0	0
107985847	0	0	0	0	0	0	0	0	0	0	0	0
105373406	0	0	0	0	0	0	0	0	0	0	0	0
100506274	0	0	0	0	0	0	0	0	0	0	0	0
105373407	0	0	0	0	0	0	0	0	0	0	0	0
101929510	0	0	0	0	0	0	0	0	0	0	0	0
107985848	0	0	0	0	0	0	0	0	0	0	0	0
101929531	0	0	0	0	0	0	0	0	0	0	0	0
105373408	0	0	0	0	0	0	0	0	0	0	0	0
101929861	0	0	0	0	0	0	0	0	0	0	0	0
105373409	0	0	0	0	0	0	0	0	0	0	0	0
101929551	0	0	0	0	0	0	0	0	0	0	0	0
339788	0	0	0	0	0	0	0	0	0	0	0	0
339789	0	0	0	0	0	0	0	0	0	0	0	0
101929567	1	0	0	0	0	0	0	0	0	0	0	0
105373411	0	0	0	0	0	0	0	0	0	0	0	0
100506299	0	0	0	0	0	0	0	0	0	0	0	0
3398	810	1062	1111	497	963	1992	2586	2000	4254	712	1931	1950
107985849	0	0	0	0	0	0	0	0	0	0	0	0
57498	981	906	2495	1775	1340	2715	2560	2499	3360	3357	2927	1398
129642	106	38	526	432	349	844	415	205	263	86	436	149
105373414	0	0	0	0	0	0	0	0	0	0	0	0
105373416	0	0	0	0	0	0	0	0	0	0	0	0
105373415	0	0	0	0	0	0	0	0	0	0	0	0
105373417	0	0	0	0	0	0	0	0	0	0	0	0
100506317	0	0	0	0	0	0	0	0	0	0	0	0
8853	1558	1239	1602	1027	1537	3561	2957	3513	3709	1692	3897	2649
107985851	0	0	0	0	0	0	0	0	0	0	0	0
9270	161	247	327	322	152	405	371	435	649	2086	320	98
51692	571	370	1086	734	590	1153	1518	389	575	796	507	435
285148	272	277	519	388	307	607	931	628	642	944	400	361
6868	386	703	551	799	415	780	966	432	403	864	561	427
107985850	0	0	0	0	0	0	0	0	0	0	0	0
101929643	0	0	0	0	0	0	0	0	0	0	0	0
10971	1680	1433	2933	3663	1327	3353	3532	2775	2993	2136	2428	1618
105373418	0	0	0	0	0	0	0	0	0	0	0	0
105373419	0	0	0	0	0	0	0	0	0	0	0	0
100996549	0	0	0	0	0	0	0	0	0	0	0	0
105373421	0	0	0	0	0	0	0	0	0	0	0	0
9014	69	43	171	188	128	184	384	69	133	124	72	79
105373422	0	0	0	0	0	0	0	0	0	0	0	0
29841	23	56	8	1331	61	42	327	15	16	23	37	31
107985852	0	0	0	0	0	0	0	0	0	0	0	0
112268412	0	0	0	0	0	0	1	0	0	0	0	0
101929882	0	0	0	0	0	0	0	0	0	0	0	0
8462	381	446	427	391	221	714	884	772	1286	915	793	262
192668	0	0	1	0	5	0	0	10	27	5	7	1
6241	1222	1030	1369	1016	617	1579	2295	111	220	28	187	694
100422929	0	0	0	0	0	0	0	0	0	0	0	0
105373424	3	0	0	0	0	1	3	0	0	0	0	0
101929691	0	0	0	0	0	0	0	0	0	0	0	0
3241	447	619	844	309	598	1129	1458	597	609	457	868	715
4953	2604	2930	3428	1311	1719	6078	3897	1350	1645	1702	1822	2178
100302743	2	5	5	0	2	8	2	2	0	0	0	1
101929715	0	0	0	0	0	0	0	0	0	0	0	0
105373426	0	0	0	0	0	0	0	0	0	0	0	0
79954	446	621	1034	581	489	1115	1518	483	486	685	898	385
106479524	0	0	0	0	0	0	0	0	1	0	0	0
245973	318	858	626	2018	618	1214	1735	285	275	286	362	295
105373428	14	165	53	465	124	152	255	8	3	25	5	0
10130	2317	3935	5008	2832	2063	6197	7545	2383	2273	2300	2955	2978
101929733	0	0	0	0	0	0	0	0	0	0	0	0
3754	0	1	33	0	0	3	4	17	40	2	11	4
285150	0	0	2	0	5	0	0	1	0	0	0	0
130813	0	0	0	1	1	0	2	0	2	0	1	0
130814	74	138	121	100	47	199	252	188	160	315	149	112
9475	2254	2021	3432	1467	2809	4003	5975	3542	3474	4238	4129	2619
100874055	0	0	0	0	0	0	0	0	0	0	0	0
105373429	0	0	0	0	0	0	0	0	0	0	0	0
1876	79	96	125	115	75	142	173	64	149	140	132	67
9687	26	56	24	187	12	17	22	46	72	337	21	0
100616469	0	0	0	0	0	0	0	0	0	0	0	0
23620	0	2	0	0	0	0	0	0	0	2	0	0
23175	943	1137	662	672	585	944	1100	576	1188	2812	590	592
100506405	0	0	0	0	0	0	0	0	0	0	0	0
101929752	0	0	0	0	0	0	0	0	0	0	0	0
100422862	0	0	0	0	0	0	0	0	0	0	0	0
105373430	0	0	0	0	0	0	0	0	0	0	0	0
100422996	0	0	0	0	0	0	0	0	0	0	0	0
100506457	0	0	0	0	0	0	0	0	0	0	0	0
105373433	0	0	0	0	0	0	0	0	0	0	0	0
105373432	0	0	0	0	0	0	0	0	0	0	0	0
100500884	0	0	0	0	0	0	0	0	0	0	0	0
105373431	0	0	0	0	0	0	0	0	0	0	0	0
107985853	0	0	0	0	0	0	0	0	0	0	0	0
28951	16	129	55	210	36	55	47	111	266	351	130	53
100422986	0	0	0	0	0	0	0	0	0	0	0	0
100506474	0	0	0	0	0	0	0	0	0	0	0	0
105373436	0	0	0	0	0	0	0	0	0	0	0	0
105373484	0	0	0	0	0	0	0	0	0	0	0	0
105373437	0	0	0	0	0	0	0	0	0	0	0	0
105373485	0	0	0	0	0	0	0	0	0	0	0	0
105373438	0	0	0	0	0	0	0	0	0	0	0	0
107985854	0	0	0	0	0	0	0	0	0	0	0	0
100499171	0	0	0	0	0	0	0	0	0	0	0	0
151354	3208	1830	1555	857	1609	5632	2399	1375	435	9	2141	2195
51594	1445	1573	2432	1960	1365	3154	3246	2493	2764	3772	2485	1594
105373440	0	0	0	0	0	0	0	0	0	0	0	0
1653	1129	1762	2647	2171	1722	4701	3709	2091	3199	4211	2809	1507
101926966	0	0	0	0	0	0	0	0	0	0	0	0
103752554	0	0	0	0	0	0	0	0	0	0	0	0
10408	17	1	4	1	1	15	20	1	3	6	0	0
4613	124	2	24	82	13	190	120	27	17	55	1	8
104797537	0	0	0	0	0	0	0	0	0	0	0	0
105373443	0	0	0	0	0	0	0	0	0	0	0	0
107985855	0	0	0	0	0	0	0	0	0	0	0	0
105373444	0	0	0	0	0	0	0	0	0	0	0	0
81553	12	80	66	86	22	37	41	90	182	290	213	66
107985806	0	0	0	0	0	0	0	0	0	0	0	0
105373447	0	0	0	0	0	0	0	0	0	0	0	0
105373448	0	0	0	5	0	0	0	0	0	0	0	0
729475	6	1	4	3	5	5	1	0	0	0	0	0
7447	712	102	357	593	241	458	154	31	22	6	23	6
79677	939	1102	1322	855	718	1171	1367	669	510	1012	879	494
348654	310	158	438	262	297	376	440	160	97	91	166	183
105373449	0	0	0	0	3	0	0	0	0	2	0	0
343930	0	1	0	0	0	0	0	0	0	0	0	0
112267888	0	0	0	0	0	0	0	0	0	0	0	0
3790	124	338	49	29	19	319	19	182	175	301	262	48
105373451	0	0	0	0	0	0	0	0	0	0	0	0
105373454	0	0	0	0	0	0	0	0	0	0	0	0
100526794	37	33	87	67	52	67	116	83	69	91	86	36
57665	39	30	85	71	48	65	115	82	72	92	90	35
105373456	1	8	5	4	8	10	11	5	3	6	6	6
93034	2	6	9	4	8	9	11	5	4	5	4	5
400945	0	0	0	0	0	0	0	0	0	0	0	0
105373455	0	0	0	0	0	0	0	0	0	0	0	0
100616307	0	0	0	0	0	0	0	0	0	0	0	0
130497	8	5	4	22	5	9	0	129	224	204	183	74
101928196	0	0	0	0	0	0	0	0	0	0	0	0
105373458	0	0	0	0	0	0	0	0	0	0	0	0
105373460	0	0	0	0	0	0	0	0	0	0	0	0
105373459	0	0	0	0	0	0	0	0	0	0	0	0
105373461	0	0	0	0	0	0	0	0	0	0	0	0
400946	0	0	0	0	0	0	0	0	0	0	0	0
130502	13	9	41	16	41	39	43	15	5	8	10	12
57539	103	265	295	227	276	869	861	324	675	477	343	43
101928222	0	1	0	0	0	0	0	0	0	0	0	0
4148	1	6	13	7	20	29	0	5	9	10	1	0
9741	3830	4895	7370	4659	3862	10213	8393	10622	12058	13903	10250	6285
105373463	0	0	0	0	0	0	0	0	0	0	0	0
107985807	0	0	0	0	0	0	0	0	0	0	0	0
6382	1410	871	2119	2886	723	2749	3249	1234	505	24	1635	1504
23369	2420	2736	4281	2447	2425	4830	6134	3529	3521	2872	3553	2253
105373465	0	0	0	0	0	0	0	0	0	0	0	0
388	443	664	844	626	313	1990	1176	3296	5585	2356	3500	831
107985856	0	0	0	0	0	0	0	0	0	0	1	0
102724948	0	0	0	0	0	0	0	0	0	0	0	0
64342	148	185	326	167	236	434	402	375	422	276	358	179
100874343	0	0	0	0	0	0	0	0	0	0	0	0
105373466	0	0	0	0	0	0	0	0	0	0	0	0
151449	1	0	2	6	0	14	1	2	3	8	9	1
60526	104	54	223	118	99	193	188	61	101	65	132	116
101928271	0	0	0	0	0	0	0	0	0	0	0	0
338	0	13	98	123	6	0	7	129	111	728	78	17
100129278	0	0	3	0	0	0	0	0	0	0	0	0
105374317	0	0	0	0	0	0	0	0	0	0	0	0
105374318	0	0	0	0	0	0	0	0	0	0	0	0
100507562	0	0	0	0	0	0	0	0	0	0	0	0
107984020	0	0	0	0	0	0	0	0	0	0	0	0
101929230	0	0	0	0	0	0	0	0	0	0	0	0
645949	0	0	0	0	0	0	0	0	0	0	0	0
105374320	0	0	0	0	0	0	0	0	0	0	0	0
105374322	0	0	0	0	0	0	0	0	0	0	0	0
102723362	0	0	0	0	0	0	0	0	0	0	0	0
107985857	0	0	0	0	0	0	0	0	0	0	0	0
101929251	0	0	0	0	0	0	0	0	0	0	0	0
107985792	0	0	0	0	0	0	0	0	0	0	0	0
107985859	0	0	0	0	0	0	0	0	0	0	0	0
107985858	0	0	0	0	0	0	0	0	0	0	0	0
102723389	0	0	0	0	0	0	0	0	0	0	0	0
105374323	0	0	0	0	0	0	0	0	0	0	0	0
114818	75	123	142	71	70	174	81	122	280	197	139	74
105374325	0	0	0	0	1	0	0	0	0	1	0	0
102723401	0	0	0	0	0	0	0	0	0	1	1	0
54454	431	388	806	596	517	668	1362	527	388	499	683	409
165324	46	33	84	51	45	74	131	64	101	99	103	56
388931	2	0	0	2	0	2	4	7	1	3	0	0
80304	30	14	101	63	63	70	125	42	54	106	57	50
2281	31	72	80	29	33	60	85	76	72	47	53	51
51639	274	390	682	262	320	748	742	392	338	447	342	237
375190	30	55	141	111	109	135	171	400	490	566	165	71
9540	151	191	273	241	162	426	305	680	201	191	438	322
375189	0	1	4	5	5	2	8	7	8	6	2	0
105374328	0	0	0	0	0	0	0	0	0	0	0	0
653140	0	3	1	0	0	0	1	1	6	15	4	0
50618	909	1355	1574	1935	1150	1887	2865	1925	1988	2504	2562	1166
105374329	0	0	0	0	0	0	0	0	0	0	0	0
8648	533	809	1417	1381	729	1837	2167	2314	2891	3245	2821	1995
391356	95	91	158	70	59	150	116	121	82	119	147	137
105369164	0	0	0	0	0	0	0	0	0	0	0	0
79172	253	245	364	205	204	501	403	173	156	304	225	154
109	1084	1334	1309	809	1307	2828	1783	450	671	1814	858	441
105377626	0	0	1	0	1	0	6	0	0	0	0	0
51277	10	11	30	19	26	33	31	26	28	19	25	5
729723	0	0	0	0	0	0	0	0	0	0	0	0
22979	0	11	72	84	10	5	121	115	223	156	105	26
5443	0	1	1	4	0	2	0	2	4	16	4	0
106144568	0	0	0	0	0	0	0	0	0	0	0	0
1788	259	222	512	310	323	505	1033	394	625	431	414	259
100302246	0	0	0	0	1	0	2	0	0	0	0	0
1838	211	334	135	289	169	417	366	116	58	178	118	111
101929272	6	1	6	14	5	9	12	1	3	7	3	4
105374332	0	0	0	0	0	0	0	0	0	0	0	0
55252	1058	1512	1984	1219	1019	2013	2374	1685	1869	2114	1836	1294
3797	21	119	225	80	83	203	81	185	529	194	145	18
10890	960	1139	1493	1667	1037	2661	2259	1580	1465	1389	1355	1129
105374333	2	0	0	1	0	0	0	1	0	0	1	0
150946	1	5	14	4	0	16	4	16	11	13	18	28
3030	5458	4051	8533	4726	4196	9883	11160	15341	10924	20337	13227	12519
3032	2135	2002	2865	2332	2641	4871	5220	8151	6074	19467	5744	4374
105374334	1	0	2	2	2	9	1	4	1	0	0	0
165082	16	10	69	42	23	72	35	57	30	16	34	22
85465	353	493	490	347	343	668	975	394	207	93	347	425
92749	0	0	0	12	0	0	1	1	15	16	5	0
9381	1	23	17	13	0	5	68	25	52	43	17	0
339778	13	60	51	7	96	226	59	19	18	4	32	33
130106	0	0	1	0	0	4	0	0	0	2	0	0
3777	0	0	2	0	0	0	20	44	85	32	39	3
54978	330	358	382	441	318	824	821	408	443	487	532	460
1058	61	18	96	51	47	104	101	14	5	1	10	45
56896	0	1	1	0	0	0	0	21	45	0	13	18
22924	156	69	106	76	108	137	285	527	411	493	224	227
100129724	0	0	0	0	0	0	0	0	0	0	0	0
54867	1952	1990	2677	1408	1656	3601	4359	2358	2172	2331	2687	2828
100874031	0	0	0	0	0	0	0	0	0	0	0	0
100189022	0	0	0	0	0	0	0	0	0	0	0	0
60509	248	351	474	171	446	692	757	524	667	526	457	213
100128731	498	448	924	519	413	804	1157	699	613	932	640	563
11117	64	327	664	484	101	334	199	2247	4588	794	1725	395
3795	194	272	332	66	180	481	603	191	279	146	162	173
10669	110	137	179	50	109	280	141	45	72	106	24	22
84696	13	8	12	13	20	11	24	9	2	65	11	16
10113	816	991	1301	653	710	1089	1705	523	616	2041	661	706
339779	0	0	0	0	0	0	0	0	0	0	0	0
150921	0	0	0	3	0	0	0	0	0	46	0	0
8884	487	444	1686	716	1186	4131	3440	329	292	703	440	518
51374	613	781	1284	777	762	1982	2310	1368	1166	1952	1152	902
790	1824	2008	2523	2083	1816	5134	3069	973	1379	1071	1235	1530
7781	0	7	0	0	0	0	3	0	5	0	0	0
285126	0	0	0	0	0	0	0	0	2	0	0	0
57159	3	3	44	1	2	42	5	4	0	2158	2	0
7349	2	2	4	4	4	0	5	1	0	1	1	0
4358	386	420	711	832	503	901	689	676	723	825	497	411
2976	841	848	1278	1006	791	1664	1717	1226	877	761	1474	1105
100505624	171	133	229	144	92	259	261	171	152	104	213	187
105374363	1	2	4	3	4	4	9	2	1	3	1	0
8890	720	974	1670	1044	893	1871	1833	1437	1416	1804	1304	1214
9784	706	803	1272	994	805	1756	1647	1458	1817	2046	1300	1143
130557	231	256	663	357	301	742	968	602	436	321	540	738
5496	2163	3221	3756	2058	1704	3769	4605	2127	2074	2395	2621	2143
2498	106	693	263	125	187	283	262	950	338	298	485	526
29959	1457	1614	2212	2288	1357	2482	5190	2997	3827	3327	2776	2180
200634	392	481	517	210	510	796	1141	256	141	56	384	491
26160	374	374	673	422	491	1044	1076	583	645	869	772	253
64838	0	40	40	56	11	48	15	56	154	673	155	28
2646	2	40	1	21	1	3	6	6	7	41	18	7
84226	23	9	69	73	18	153	50	19	73	38	55	51
84450	267	305	520	343	398	812	270	500	1037	685	412	161
79635	5	6	49	15	34	33	87	30	33	46	20	23
11321	326	495	627	362	492	1535	1204	455	536	693	572	307
9913	423	402	629	522	336	709	813	614	707	746	631	451
22950	286	397	455	458	365	684	912	368	525	1008	473	320
100129995	0	0	0	0	0	0	0	0	0	3	0	0
105374378	0	0	0	0	0	0	0	0	0	1	0	0
9553	165	154	443	162	260	484	627	284	514	844	244	146
64080	9	15	37	18	17	35	15	101	30	56	38	39
9577	689	840	1333	885	939	1769	2578	1560	1445	1958	1343	857
100302650	8	6	27	7	13	33	68	38	18	32	31	28
105374369	1	2	0	0	0	0	0	1	0	0	2	5
100422965	0	0	0	0	0	0	0	0	0	0	0	0
100505736	0	0	0	0	0	0	0	0	0	0	0	0
100505716	14	0	14	16	20	4	28	3	9	6	1	0
105374381	0	0	0	0	0	0	0	0	0	0	0	0
105374382	0	0	0	0	0	0	0	0	0	0	0	0
105374383	0	12	0	0	0	0	0	0	0	0	0	0
403150	0	0	0	0	0	0	0	0	0	0	0	0
2355	971	2912	1498	1653	867	2088	2431	3836	3305	2309	6840	2418
102723530	0	0	0	0	0	0	0	0	0	0	0	0
151056	56	422	104	461	180	374	220	177	182	343	411	178
105374384	0	0	0	0	0	0	0	0	0	0	0	0
100505774	0	0	0	0	0	0	0	0	0	0	0	0
112267877	13	18	23	14	10	27	19	19	21	18	19	15
5500	1598	2062	4110	3458	2761	6325	5251	6309	8324	6240	7496	2884
245711	2	6	12	22	9	19	14	3	12	10	5	11
55006	68	74	117	59	140	147	177	52	74	99	98	63
23160	1240	1920	2227	1414	1693	3787	3588	805	1026	1197	1663	1111
692209	1	0	0	1	0	9	2	1	1	0	2	0
26796	11	18	17	20	11	24	27	9	1	0	6	10
109617012	0	0	0	0	0	0	0	0	0	0	0	0
165186	22	17	7	16	2	10	4	40	30	32	34	4
388939	1	8	0	1	0	0	0	0	0	78	2	0
105374386	0	0	0	0	0	0	0	0	0	0	0	0
79745	51	249	121	816	45	76	52	668	1797	2159	615	173
238	0	9	22	17	1	16	6	69	240	80	30	20
101929386	0	0	1	0	0	0	0	2	14	0	1	0
105374389	0	0	0	0	0	0	0	0	0	0	0	0
101929418	0	0	0	0	0	0	0	0	0	0	0	0
51646	91	227	380	342	195	630	439	717	935	724	638	281
105374414	0	0	0	0	0	0	0	0	0	0	0	0
109616960	174	56	165	50	192	150	102	59	29	7	53	56
81606	41	146	261	214	99	306	224	182	398	608	155	69
102723594	0	0	0	0	0	0	0	0	0	0	0	0
285043	0	0	0	0	0	0	0	0	0	1	0	0
253558	173	136	275	232	166	391	549	179	295	229	294	247
92291	200	61	728	79	97	366	198	673	216	1	952	699
105374435	0	0	0	0	0	0	0	0	0	0	0	0
79623	0	18	4	139	0	0	1	7	3	28	5	18
107985861	0	0	0	0	0	0	0	0	0	0	0	0
440854	60	46	0	39	5	0	5	3	0	0	0	0
30845	26	45	75	112	26	37	76	116	225	130	71	8
7498	4543	4956	1307	890	1324	2446	2722	4145	1454	49	3763	10620
6716	0	0	1	0	0	0	0	0	0	0	0	0
107985862	0	0	0	0	0	0	0	0	0	0	0	0
107985863	0	0	0	0	0	0	0	0	0	0	0	0
105374449	0	0	0	0	0	0	0	0	0	0	0	0
51072	399	321	635	559	321	669	850	445	462	495	517	319
84661	227	219	540	280	313	451	588	291	222	317	216	133
6683	464	634	1093	644	1107	1547	2366	897	984	1020	1044	614
55676	274	233	642	309	359	637	933	372	387	427	385	406
58484	5	51	29	37	10	30	14	54	17	54	51	12
84272	167	126	337	171	190	470	485	257	240	229	263	242
57448	6086	6548	10189	6199	7025	11702	16442	7420	6925	5867	8639	8542
693143	6	5	3	2	1	0	0	0	0	0	0	1
103752586	0	0	0	0	0	0	0	0	0	0	0	0
55622	429	398	594	593	517	1128	1228	309	438	443	295	355
100616219	0	0	0	0	0	0	0	0	0	0	0	0
