GeneID	GSM2367963	GSM2367964	GSM2367966	GSM2367967	GSM2367969	GSM2367970	GSM2367974	GSM2367975	GSM2367977	GSM2367978
5837	47	21	55	1254	25	37	31	307	10	6
7536	89	129	192	268	2966	951	4038	1747	713	738
5871	60	85	164	189	109	66	145	90	84	71
4221	189	250	316	140	451	199	599	425	281	292
55561	113	1014	99	10	320	513	188	496	127	749
10938	252	892	229	925	1443	502	1089	1096	559	565
113218486	0	0	0	0	0	0	0	0	0	0
105369343	0	0	0	0	1	0	1	1	0	1
406967	0	0	0	0	0	0	0	0	0	0
406970	0	0	0	0	0	0	0	0	0	0
23130	199	597	265	422	492	164	448	414	272	424
102466192	0	0	0	0	0	0	0	0	0	0
102466727	0	0	0	0	0	0	0	0	0	0
5526	43	120	31	155	203	117	198	251	119	97
170589	43	5	79	3	2	7	2	0	1	2
283129	0	2	1	0	1	0	0	0	0	0
116071	17	21	20	16	10	12	25	27	9	11
100528018	225	242	395	481	585	344	467	666	451	343
402	179	136	299	319	336	206	279	344	332	187
102466756	0	0	0	0	0	0	0	0	0	0
29907	46	106	96	162	250	139	189	322	120	156
29901	41	43	94	72	22	11	24	29	18	18
10004	13	642	139	126	26	80	64	394	65	107
113130	203	9	241	9	386	89	512	179	95	75
7542	197	221	164	174	301	169	181	227	184	208
100130348	1	0	3	0	0	0	2	1	0	2
738	403	634	684	838	844	346	724	1035	591	828
7108	186	81	167	86	357	36	144	98	120	82
741	227	79	329	104	189	67	129	87	161	105
2197	5500	3513	9498	3987	3444	2495	3452	3976	2469	2570
740	559	274	1567	248	677	494	665	630	290	241
84447	215	379	286	382	599	207	397	351	490	598
102465449	0	0	0	0	0	0	0	0	0	0
387778	67	6	130	0	5	0	2	1	3	0
728975	0	0	0	0	0	0	1	0	0	0
823	662	1306	516	715	1775	1019	1906	1377	979	1544
440044	2	2	2	0	9	1	0	1	2	1
23649	192	43	223	61	86	23	203	86	111	121
105369344	0	0	1	0	0	0	0	0	0	0
10435	25	2	55	0	2	0	1	2	0	0
5977	227	315	762	954	781	272	1090	708	396	325
220359	1	0	2	0	0	0	0	2	0	0
283130	80	121	175	116	125	60	96	117	93	89
83786	211	703	271	208	411	219	493	435	485	377
107984338	0	0	0	0	3	0	0	2	1	0
283131	265	2456	419	1304	4037	764	2657	1967	1728	1468
693197	0	0	0	0	0	0	0	0	0	0
101927789	0	0	1	0	0	0	0	0	1	0
105369346	0	0	0	0	0	0	0	0	0	0
378938	1273	5900	1414	2849	6103	1016	6449	5168	5813	4983
109136579	1274	5900	1414	2849	6102	1016	6449	5167	5813	4983
109136578	0	0	0	0	0	0	0	0	0	0
57410	119	288	225	467	368	161	478	338	297	247
4054	51	676	317	2850	810	216	926	671	1472	332
254100	39	12	98	13	18	2	6	7	10	10
10534	163	97	166	189	296	138	174	157	158	100
23625	93	149	177	459	156	68	169	192	300	133
254102	173	1366	239	6195	706	390	917	1209	943	1013
10089	8	6	6	9	2	2	9	6	1	2
4296	396	1004	386	501	560	426	567	713	605	796
399909	229	482	258	403	550	292	639	533	386	641
100616292	0	0	0	0	0	0	0	0	0	0
6494	23	139	35	378	191	95	232	200	203	124
100616284	0	0	0	0	0	0	0	0	0	0
5970	662	1000	519	1822	955	318	1028	753	933	778
105369347	0	0	1	0	0	0	0	0	0	0
10524	299	347	601	578	768	347	725	706	311	391
84153	447	192	656	441	345	253	444	327	329	200
91056	96	139	86	104	131	75	133	107	87	110
5017	415	654	346	6	813	266	650	557	207	502
101927828	0	0	0	0	0	0	0	0	0	0
254122	15	10	31	9	20	6	10	24	4	6
1072	11192	20465	16038	8587	22030	13721	18845	21688	12469	17952
80198	474	727	442	1017	630	424	618	611	618	533
30008	0	0	1	3	6	7	14	9	11	3
1521	21	16	36	1	63	102	133	77	51	145
9158	659	592	849	464	1228	716	1186	1018	740	537
11007	667	240	543	829	737	120	338	209	551	143
8061	43	3	139	160	79	5	231	18	46	9
83638	0	0	0	0	0	1	2	3	1	0
10589	1652	1315	2441	2954	2445	1394	2962	1943	1793	901
105369349	1	0	0	0	0	0	0	0	0	0
105369350	0	0	0	0	0	0	0	0	0	0
254187	0	0	1	0	0	1	3	0	0	0
9092	46	109	54	212	1116	353	675	628	200	223
84285	27	82	58	55	106	37	114	82	51	37
8815	417	233	1133	353	577	276	597	440	419	282
1474	0	1	17	1	1	3	115	2	27	0
117144	43	2	42	1	3	0	0	0	0	0
89792	0	0	0	0	0	0	0	0	0	0
10992	527	727	999	1053	1434	505	1322	993	763	730
109616986	0	0	0	0	0	0	0	0	0	0
55690	92	172	116	510	339	130	539	312	520	207
105369354	0	0	0	0	0	0	0	0	0	0
64837	47	52	27	309	220	44	280	133	193	68
105369352	0	0	0	0	1	0	0	0	0	0
105369351	0	0	0	0	0	0	0	0	0	0
81876	541	1832	1211	1286	1340	1152	1583	2044	719	1126
107984340	537	1817	1200	1285	1313	1134	1564	2021	712	1113
254263	49	27	88	28	16	8	22	29	18	13
10897	618	389	1398	215	509	230	436	450	501	435
256472	1	0	0	0	0	0	0	0	0	0
57124	162	313	156	723	746	118	550	284	1312	97
9610	166	126	89	45	179	53	205	92	143	114
25855	532	942	455	353	558	309	390	528	359	369
11041	39	102	107	310	124	63	156	228	114	104
102724064	0	0	0	0	1	0	1	0	0	0
100189285	0	0	0	0	0	0	0	0	0	0
3177	46	39	26	3	182	24	136	35	60	36
266743	13	4	24	33	1	3	3	6	1	0
65003	469	246	893	281	495	495	699	556	240	308
246330	15	28	15	198	20	12	54	40	43	17
101928069	1	0	5	0	0	3	3	6	0	2
10072	273	292	237	67	752	370	637	575	319	534
582	32	86	14	237	78	36	98	107	72	68
254359	343	352	285	379	375	162	375	357	445	392
89	40	5	58	8	1	2	0	2	1	1
8722	130	242	171	1606	164	90	188	360	361	103
55231	32	2	36	1	3	0	0	2	0	1
9973	38	84	57	231	130	87	99	129	65	96
100526737	190	251	236	263	347	124	294	245	235	195
10432	108	126	91	201	280	93	260	169	127	173
5936	190	251	238	263	348	125	295	247	235	195
83759	63	152	84	191	162	95	147	200	110	67
6712	183	44	214	55	288	31	936	86	111	44
79703	75	53	296	9	75	69	172	133	42	70
9986	150	244	155	118	418	220	347	331	290	371
5091	2	2	0	0	55	1	0	4	56	4
78999	49	40	52	40	75	41	291	70	82	106
100423029	0	0	0	0	0	0	0	0	0	0
105369355	0	0	0	0	0	0	0	0	0	0
254439	5	802	26	3	18	189	17	890	7	388
91683	0	1	0	0	4	2	3	0	6	2
102465518	0	0	0	0	0	0	0	0	0	0
29984	115	42	1240	181	154	110	931	202	198	149
107984341	0	0	0	0	0	0	0	0	0	0
22992	183	564	248	778	774	291	1190	863	562	481
156	449	748	358	325	1143	423	579	562	687	761
338692	19	41	41	127	88	34	107	71	48	40
54961	154	383	159	515	311	175	233	343	177	293
100130987	6	15	17	24	40	7	42	10	11	4
57804	760	4232	913	444	1856	3111	1142	2921	1325	2492
23529	14	35	35	181	104	8	124	46	58	16
5883	62	121	110	90	126	86	198	163	59	107
5499	2412	2683	6471	651	2395	1884	3297	2788	1482	2541
374403	8	28	7	6	79	62	115	58	48	64
57571	4	13	6	5	3	0	1	3	3	18
6199	201	267	659	185	329	258	749	418	187	244
57175	822	2001	1387	524	1503	1136	1399	1923	1097	1560
5790	0	0	0	0	0	0	0	0	0	0
390212	7	1	15	0	0	0	0	1	0	0
57010	2	18	8	4	12	6	5	8	9	9
80194	209	438	485	304	509	424	390	455	256	290
9049	513	607	814	890	852	447	824	839	551	411
102465450	0	0	0	0	0	0	0	0	0	0
9600	69	173	93	37	341	240	350	211	120	189
10263	982	1529	3772	816	3380	2042	3216	1727	1107	1939
51475	1	0	3	0	0	0	0	0	0	0
2950	193	3179	15439	4325	9880	2963	14853	5031	5468	3901
100505621	0	0	0	0	0	0	0	0	0	0
4723	822	1431	913	1448	1358	1150	1164	1825	922	2368
390213	8	7	18	14	5	1	12	5	2	8
254552	8	12	14	3	23	16	15	18	5	16
347853	0	165	236	0	31	3	5	72	47	6
91703	50	168	73	2	31	21	70	49	71	82
222	9	0	6	0	2	0	4	1	0	1
105369358	0	0	0	0	0	0	0	0	0	0
105379406	0	0	0	0	0	0	0	0	0	0
645332	3	4	35	25	36	14	21	15	18	17
105369360	0	0	0	0	0	0	0	0	0	0
112268076	0	0	0	0	0	0	0	0	0	0
81622	254	421	588	138	813	306	911	561	465	620
221	85	117	76	103	292	60	184	203	133	153
4728	1228	578	1281	1524	577	484	865	946	748	1018
102465669	0	0	0	0	0	0	0	0	0	0
100616403	0	0	0	0	0	0	0	0	0	0
10312	104	173	118	142	125	52	158	129	145	127
102465451	0	0	0	0	0	0	0	0	0	0
1119	133	215	87	39	225	78	111	187	45	106
105369362	0	0	0	0	0	0	0	0	0	0
51111	203	574	463	669	395	196	633	600	277	400
53838	167	482	199	201	294	177	369	445	393	381
105369363	0	0	1	0	0	0	0	1	0	0
4041	666	1178	560	1347	1091	484	1269	1072	882	874
55291	203	464	422	548	1617	769	1723	1464	487	568
107984343	46	100	4	38	123	7	123	39	8	0
51083	46	103	5	38	125	8	125	39	8	0
9633	1	14	14	3	55	11	20	50	0	12
1374	826	2489	692	1155	1594	1696	1440	2630	829	2472
105369364	0	0	0	0	0	0	0	0	0	0
219927	991	763	1279	1165	711	556	728	666	488	581
3508	18	16	19	52	40	8	32	43	20	15
116512	114	5	178	85	5	0	1	4	0	1
116535	3	110	19	2429	80	192	180	666	267	76
101928200	0	0	0	0	0	0	0	0	0	0
219931	12	75	26	198	103	49	107	123	65	81
100422846	0	0	0	0	0	0	0	0	0	0
107984344	0	0	1	0	0	0	0	0	0	0
338694	0	0	0	0	0	0	0	0	0	0
107984345	3	0	0	0	0	0	0	0	0	0
105369366	0	0	1	0	0	0	0	0	0	0
105369367	1	0	0	0	0	0	0	0	0	0
105369368	0	0	0	0	0	0	0	0	0	0
26579	20	1	106	0	45	46	164	6	73	33
105369370	0	0	0	0	0	0	0	0	0	0
102724265	0	0	1	0	0	0	0	0	0	0
105379407	0	0	0	0	0	0	1	0	0	0
101928292	0	0	1	0	0	0	0	0	0	0
595	815	829	879	1796	2404	294	2045	704	2240	710
220064	116	162	140	225	161	46	110	89	102	90
9965	0	0	45	0	14	0	42	0	13	0
2249	0	0	1	0	0	0	0	0	0	1
2248	0	0	12	0	0	0	0	0	0	0
107984368	0	0	0	0	0	0	0	0	0	0
107984355	0	0	0	0	0	0	0	0	0	0
101928443	0	0	0	0	0	0	0	0	0	0
105369371	0	0	0	0	0	0	0	0	0	0
100009613	0	0	0	0	0	0	0	0	0	0
55107	26	31	24	102	308	50	320	162	252	70
105369372	0	0	0	0	0	0	0	0	0	0
101928473	0	0	0	0	0	0	0	0	0	0
8772	571	684	601	387	666	255	412	426	726	654
8500	182	510	361	619	439	217	634	626	416	343
100313770	0	0	0	0	0	0	0	0	0	0
107984346	0	0	0	0	0	0	0	0	0	0
105369373	1	0	3	1	1	0	0	0	0	0
107984347	0	0	0	0	1	0	0	1	0	0
2017	1065	2895	990	1503	2312	1408	3526	2511	2082	2730
22941	23	32	40	109	71	18	39	68	18	19
100874198	0	0	1	0	0	0	0	0	0	0
220070	0	0	0	0	0	0	0	0	0	0
100500844	0	0	0	0	0	0	0	0	0	0
399923	0	0	1	0	0	0	0	0	0	0
1717	598	129	426	136	737	63	609	175	302	276
55191	619	1092	376	206	493	425	492	638	776	1063
102466728	0	0	0	0	0	0	0	0	0	0
440050	50	8	104	3	8	4	2	2	2	4
57830	57	5	120	3	5	4	4	1	2	3
3846	27	7	44	1	2	1	1	0	3	1
387273	47	3	88	2	1	0	0	0	0	0
440051	27	3	53	0	0	0	0	0	0	0
105379409	0	0	1	0	0	0	0	0	0	0
55199	56	37	86	49	112	59	100	40	51	51
285407	10	11	16	9	13	16	9	6	13	13
100131539	0	1	1	0	0	0	1	0	0	0
245911	0	0	0	0	0	0	0	0	0	0
100133315	31	28	25	54	107	39	83	77	48	63
100129216	0	0	0	0	0	0	0	0	1	0
55298	113	200	132	246	248	113	334	248	237	174
10068	15	37	10	12	31	20	54	41	28	49
4926	259	1924	612	2214	2488	1389	2383	2725	1046	1236
100128494	1	5	0	6	20	9	20	24	2	2
100422953	0	0	0	0	0	0	0	0	0	0
220074	115	90	420	297	177	175	197	323	104	167
55004	1213	1265	2825	829	1202	1395	1480	1691	1132	1015
25906	120	96	444	306	179	191	199	340	111	176
2352	7	0	5	0	10	5	0	2	3	0
2348	1	0	3	1	0	0	0	0	1	0
2350	52	146	36	152	74	68	164	200	269	217
3636	164	208	172	459	457	128	514	427	376	243
401	0	6	0	21	0	4	5	8	0	0
81570	10	7	12	6	22	3	17	10	11	9
112268077	1	0	0	0	0	0	0	0	0	0
105369376	0	0	0	0	0	0	0	0	0	0
101928555	0	0	0	0	0	0	1	0	0	0
5138	4	129	10	482	43	59	73	251	25	27
105369378	0	0	0	0	0	0	0	0	0	0
105369377	0	0	0	0	0	0	0	0	0	0
406931	0	0	0	0	0	0	0	0	0	0
105369379	0	0	0	0	0	0	0	0	0	0
116985	91	322	123	469	613	247	389	342	435	231
100506020	0	0	0	0	0	2	0	0	0	0
10809	1088	3438	2821	196	2468	2189	1679	6002	552	1684
100616410	0	0	0	0	0	0	0	0	0	0
105369380	0	0	0	0	0	0	0	0	0	0
107984421	0	0	0	0	0	0	0	0	0	0
89849	17	164	39	178	112	49	55	140	87	128
9873	12	40	27	100	101	37	123	85	38	39
105369381	0	0	3	0	1	0	0	0	0	0
5029	61	326	91	5	192	117	177	207	38	246
105369382	0	0	0	0	0	0	0	0	0	0
5031	6	25	10	10	19	21	47	38	18	29
9828	116	333	159	2099	346	140	584	447	677	143
100287837	0	0	0	0	0	0	0	0	0	0
84957	19	11	12	13	96	20	91	33	97	24
23201	134	216	172	943	307	142	415	320	554	269
58473	146	313	651	1718	145	143	55	304	660	196
5870	2942	3225	3348	3497	3686	1543	3755	3231	2929	2338
51642	381	126	660	127	184	122	224	197	120	194
51287	309	235	334	186	446	372	504	594	328	326
80227	160	93	215	214	233	64	160	144	197	110
374407	0	0	2	0	0	0	0	0	0	0
7351	88	344	113	249	654	442	1170	699	567	638
7352	0	4	5	5	9	2	5	7	1	3
26005	63	105	62	159	273	132	282	271	179	147
51400	49	24	61	46	156	56	161	112	73	84
105369383	0	0	0	0	0	0	0	0	0	0
283208	5	11	43	23	48	14	122	24	129	1
101928580	0	0	1	0	0	0	0	0	0	0
112268078	0	0	0	0	0	0	0	0	0	0
283209	24	63	38	90	450	80	942	171	116	49
100616215	0	0	0	0	0	0	0	0	0	0
10008	266	197	537	38	606	149	420	273	187	147
387787	9	9	26	6	18	2	25	28	17	9
100287896	0	0	0	0	0	0	0	0	0	0
105369386	0	0	0	0	0	0	0	0	0	0
10714	99	161	144	133	119	81	189	204	82	138
25884	1	11	35	1879	19	14	387	285	103	3
100616402	0	0	0	0	0	0	0	0	0	0
254225	52	189	112	338	307	146	466	356	189	145
143570	0	16	10	17	18	9	26	34	21	17
107984352	0	0	2	0	2	0	4	1	4	0
9789	630	707	2875	617	1312	928	2115	1718	673	827
10825	83	40	57	76	145	27	105	60	99	59
341152	48	5	117	5	1	0	0	0	2	0
107984358	0	0	0	0	0	0	0	0	0	0
11309	276	829	337	232	1173	318	1171	750	755	699
105369388	0	0	1	0	0	0	0	0	0	0
100507050	61	6	66	7	0	1	4	3	14	2
408	108	683	461	872	284	323	412	707	263	621
442900	0	0	0	0	0	0	0	0	0	0
6188	32924	12488	55711	7145	25555	17501	19704	14770	17680	14458
6079	1282	1331	2850	186	1009	2402	1657	1227	509	222
114599	4417	3825	13629	1153	6999	12170	10628	7770	3827	2269
283212	30	14	93	8	30	2	72	6	23	8
81544	29	12	55	36	138	29	71	31	220	18
105369389	5	0	1	0	0	0	0	0	0	0
871	1204	907	1030	1954	2420	354	3849	1045	6357	923
105369391	0	0	1	0	0	0	0	0	0	0
4135	4	15	1	272	19	17	23	49	8	3
105369392	0	0	0	0	0	0	0	0	0	0
80168	139	909	36	0	72	444	46	1467	153	650
105369393	0	0	0	0	0	0	0	0	0	0
283214	0	0	0	0	0	0	0	0	0	0
84649	140	48	514	47	482	35	404	98	145	19
100506113	0	0	0	0	0	0	0	0	0	0
7405	18	22	38	61	242	108	282	239	94	118
7481	185	38	133	31	210	5	664	48	381	13
112268079	0	0	0	0	0	0	0	0	0	0
107984359	0	0	0	0	0	0	0	0	0	0
100189072	0	0	0	0	0	0	0	0	0	0
100189224	0	0	0	0	0	0	0	0	0	0
105369395	0	0	0	0	0	0	0	0	0	0
5612	65	76	203	54	182	88	234	146	49	31
100506127	0	0	1	0	0	0	0	0	0	0
56946	44	160	117	257	209	111	338	265	121	125
101928813	0	0	1	0	0	0	0	0	0	0
2615	10	29	9	14	101	6	105	12	255	16
107984360	0	0	0	0	0	0	0	0	0	0
390226	2	0	0	0	1	0	0	0	0	0
105369397	0	0	1	0	0	0	0	0	0	0
25987	0	0	0	0	1	4	0	0	0	0
101928837	0	0	0	0	0	0	0	0	0	0
55331	19	32	37	7	65	76	157	152	34	106
192134	9	1003	3	0	21	422	46	639	6	458
105369399	0	0	0	0	0	0	0	0	0	0
105369400	0	0	0	0	0	0	0	0	0	0
726	264	2148	191	186	1080	1477	765	1972	284	1609
4975	98	103	121	6	70	18	33	28	33	48
4647	7	27	56	23	49	11	69	27	51	23
220032	0	0	1	0	0	0	0	0	0	0
5058	375	1063	1117	547	1522	804	1065	1637	582	733
646029	0	0	1	0	0	0	0	0	0	0
282679	5	18	10	3	8	13	21	50	6	15
1207	273	212	661	171	649	250	909	668	339	223
107984369	0	0	0	0	0	0	0	0	0	0
51773	59	148	86	358	439	159	443	395	137	95
28971	79	277	164	439	168	101	196	294	147	167
92105	73	167	166	200	188	72	207	166	155	139
100532726	54	51	110	23	97	32	51	76	49	43
65987	57	53	113	22	103	33	44	68	53	43
7069	0	0	1	0	22	0	0	1	18	1
4718	4	4	6	1	7	5	14	23	0	2
105369401	1	0	1	0	0	0	0	0	0	0
79053	63	38	172	43	202	92	210	156	58	66
100289388	1	0	1	1	1	0	0	2	0	0
283219	2	2	14	4	29	21	21	20	6	4
57558	12	40	22	120	81	42	109	78	121	37
9846	9	107	29	62	211	89	204	239	104	59
105369402	0	0	0	0	0	0	0	0	0	0
101928865	0	0	0	0	0	0	0	0	0	0
79731	168	63	321	69	304	138	319	261	136	134
105369403	0	0	0	0	0	0	0	0	0	0
101928896	0	0	0	0	0	0	0	0	0	0
26011	4	4	0	6	28	2	84	10	81	1
100126333	0	0	0	0	0	0	0	0	0	0
100847000	0	0	0	0	0	0	0	0	0	0
105369405	0	0	0	0	0	0	0	0	0	0
107984424	0	0	1	0	0	0	0	0	0	0
105369406	0	0	1	0	0	0	0	0	0	0
105369408	0	0	0	0	0	0	0	0	0	0
105369409	0	0	0	0	0	0	0	0	0	0
101928944	0	0	0	0	0	0	0	0	0	0
101928989	0	0	1	0	0	0	0	0	0	0
100422823	0	0	0	0	0	0	0	0	0	0
107984423	0	0	0	0	0	0	0	0	0	0
105369410	1	0	0	0	0	0	0	0	0	0
220382	5	2	9	4	0	1	1	0	0	0
105369413	0	0	0	0	0	0	0	0	0	0
5547	139	135	217	137	938	407	1392	890	415	324
220042	69	5	50	1	37	10	50	14	13	14
27314	39	149	88	358	206	166	131	221	120	236
100379250	28	6	75	3	8	6	10	4	6	13
100506233	86	70	118	87	45	22	13	35	35	42
51585	55	138	75	115	209	80	268	164	112	152
100506282	0	0	0	0	0	0	0	0	0	0
106736475	0	0	0	0	0	0	0	0	0	0
338699	42	40	52	104	91	84	158	188	70	60
60492	325	277	254	143	381	317	448	472	267	206
105369420	0	0	0	0	0	0	0	0	0	0
1740	0	5	10	16	4	13	8	19	6	1
107984425	0	0	0	0	0	0	0	0	0	0
101929043	8	0	12	1	1	2	0	0	0	0
105369416	0	0	0	0	0	0	0	0	0	0
55863	126	62	604	59	99	81	232	190	70	56
84233	201	168	644	160	127	86	259	212	123	157
58487	141	329	614	184	573	88	495	209	198	144
220388	60	51	70	36	28	20	23	47	33	29
54843	38	364	93	23	288	265	405	614	46	209
220047	0	0	0	0	0	0	0	0	0	0
8301	76	65	193	111	120	76	192	114	85	109
107984426	0	0	0	0	0	0	0	0	0	0
8726	101	150	435	106	159	146	260	206	119	149
102465452	0	0	0	0	0	0	0	0	0	0
51501	166	62	677	175	136	56	315	152	173	76
105369421	0	0	0	0	0	0	0	0	0	0
60494	1	0	3	0	6	1	2	1	8	3
10873	86	93	56	90	59	78	69	79	45	59
107984427	1	0	0	0	0	0	0	0	0	0
102724775	0	0	3	0	0	0	0	0	0	0
11098	881	1146	158	2028	797	543	521	936	729	351
8587	0	0	0	0	0	0	0	0	0	0
112268086	0	0	0	0	0	0	0	0	0	0
107984429	0	0	0	0	0	0	0	0	0	1
107984428	0	1	0	0	0	0	0	0	0	0
8322	12	60	13	212	76	26	87	120	87	36
100506368	1	2	3	14	1	1	4	6	6	1
105369422	0	0	0	0	0	0	0	0	0	0
65084	111	185	230	151	224	144	267	284	91	173
107984361	1	0	0	0	0	0	0	0	1	0
105369423	0	0	0	0	0	0	0	0	0	0
23682	10	13	7	22	6	26	22	29	7	17
100423040	0	0	0	0	0	0	0	0	0	0
1075	219	348	404	99	512	389	1441	641	367	656
101929174	0	0	0	0	0	0	0	0	0	0
2915	0	0	1	0	0	0	0	0	0	0
100873989	0	0	0	0	0	0	0	0	0	0
107984363	0	0	1	0	0	0	0	0	0	0
7299	0	0	4	0	0	0	0	0	0	0
50507	5	3	22	19	54	2	136	10	106	0
219595	0	0	8	6	13	2	4	0	9	4
390231	0	0	0	0	0	0	0	0	0	0
57093	0	0	2	0	0	0	0	0	0	0
105369176	0	0	0	0	0	0	0	0	0	0
642446	0	0	0	0	0	0	0	0	0	0
399939	0	0	2	0	0	0	0	2	0	0
729384	0	0	2	0	0	0	0	1	0	0
120146	0	0	0	0	0	0	0	0	0	0
399940	0	0	0	0	0	0	0	0	0	0
642569	0	0	1	0	0	0	0	0	0	0
642612	1	0	0	0	0	0	0	0	0	0
642623	13	1	21	1	1	0	0	0	0	0
10003	0	3	1	7	5	2	9	18	1	0
26973	13	21	38	12	48	19	57	44	21	16
101929222	0	0	0	0	0	0	0	0	0	0
100616186	0	0	0	0	0	0	0	0	0	0
100302228	0	0	0	0	0	0	0	0	0	0
105369427	0	0	0	0	0	0	0	0	0	0
107984371	0	0	0	0	0	0	0	0	0	0
105369428	0	0	2	0	0	0	0	0	0	0
105369429	0	0	0	0	0	0	0	0	0	0
120114	0	2	2	2	1	1	4	7	6	1
105369431	0	0	0	0	0	0	0	0	0	0
4544	0	0	5	0	0	0	0	0	0	0
120103	6	29	23	81	70	29	82	121	54	34
112268080	0	0	0	0	0	0	0	0	0	0
159989	0	0	0	0	1	1	1	2	0	0
56935	121	411	329	65	304	244	323	550	149	168
85459	43	37	84	40	78	35	96	68	39	40
619383	1159	1874	2051	962	1875	535	3313	1537	2128	1254
79101	679	491	1128	352	1078	182	1636	670	841	386
684959	0	0	0	0	0	0	0	0	0	0
692063	0	0	0	0	0	0	0	0	0	0
692075	0	0	0	0	0	0	0	0	0	0
677792	144	41	924	19	246	1148	185	275	49	22
654320	27537	50557	88582	7287	31608	43444	33275	37761	25890	11065
692072	0	0	0	0	0	0	0	0	0	0
677805	0	0	0	0	0	1	0	0	0	0
100302240	0	0	0	0	0	0	0	0	0	0
677822	0	0	0	0	0	0	0	0	0	0
28970	286	825	900	131	475	499	258	818	89	361
9440	165	187	274	183	289	101	293	257	172	173
387804	0	12	4	32	13	8	9	45	5	15
341208	1	0	14	0	0	0	2	0	0	0
24145	15	9	29	46	65	36	143	58	63	27
105369435	0	0	0	0	0	0	0	0	0	0
390243	0	0	0	2	1	0	0	0	1	3
10888	6	0	3	17	0	3	2	0	0	0
4361	89	47	187	123	169	33	275	116	115	65
100302275	0	0	0	0	0	0	0	0	0	0
54851	41	31	97	28	104	110	101	104	53	52
643037	0	0	0	0	0	0	0	0	0	0
2526	184	158	480	29	391	117	475	206	123	261
105369438	0	0	0	0	1	0	0	1	0	0
143689	10	22	48	5	55	27	57	37	6	18
105369436	0	0	1	0	0	0	0	0	0	0
154810	10	233	37	4096	120	130	222	410	228	68
107984376	0	0	4	0	0	0	0	0	0	0
51503	508	598	2284	642	758	516	766	802	355	297
55693	5	3	3	1	10	5	12	19	6	1
390245	7	0	33	3	1	2	2	0	5	1
107984375	0	0	0	0	0	0	0	0	0	0
10929	235	366	947	308	980	453	925	852	316	344
23052	119	1085	243	374	565	411	680	1298	226	609
101929295	1	0	2	0	0	0	0	0	1	0
143686	16	250	86	115	549	122	421	411	177	122
100129203	0	0	0	0	0	0	0	0	0	0
105369439	0	0	0	0	0	0	0	0	0	0
105369440	0	0	0	0	0	0	0	0	0	0
105369441	0	0	0	0	0	0	0	0	0	0
107984377	0	0	0	0	0	0	0	0	0	0
143684	51	88	112	79	106	38	161	116	82	75
9702	97	110	323	182	167	69	367	346	150	138
8898	138	126	466	321	403	189	725	439	298	222
84441	44	220	119	112	315	88	323	266	134	168
100422991	0	0	0	0	0	0	0	0	0	0
79780	8	23	43	33	35	16	113	83	46	30
8690	110	89	145	129	293	49	101	126	124	75
100874053	0	0	0	0	0	0	0	0	0	0
105369443	0	0	0	0	0	0	0	0	0	0
105369448	0	0	0	0	0	0	0	0	0	0
105369450	0	0	0	0	0	0	0	0	0	0
105369451	0	0	0	0	0	0	0	0	0	0
105369452	0	0	0	0	0	0	0	0	0	0
105369453	0	0	0	0	0	0	0	0	0	0
105369454	0	0	0	0	0	0	0	0	0	0
105369455	0	0	0	0	0	0	0	0	0	0
53942	0	0	0	0	0	0	1	0	0	0
107984430	0	0	0	0	0	0	0	0	0	0
107984431	0	0	2	0	0	0	0	0	0	0
105369456	1	0	0	0	0	0	0	0	0	0
100128386	0	0	0	0	0	0	0	0	0	0
143872	135	542	362	122	332	211	230	489	272	543
105369457	0	0	0	0	0	0	0	0	0	0
109616988	0	0	0	0	0	0	0	0	0	0
5241	0	40	9	467	8	19	30	68	12	15
101054525	0	0	0	0	0	0	0	0	0	0
105369458	0	0	0	0	0	0	0	0	0	0
7225	4	16	12	60	15	15	31	43	17	15
100500823	0	0	0	0	0	0	0	0	0	0
253935	0	4	0	2	0	1	0	1	0	0
57562	7	46	38	105	41	12	61	68	33	9
85016	20	3	11	27	17	5	37	19	28	2
10413	448	546	1352	2137	1819	456	2634	1225	910	394
105369460	0	0	0	0	0	0	0	0	0	0
330	81	482	212	200	354	311	467	325	115	226
329	166	851	1182	318	329	203	758	669	232	345
114908	1465	1270	3309	1894	4015	771	3487	2547	1569	954
101928424	0	0	0	0	1	0	0	0	0	0
102723838	0	0	0	0	0	0	0	0	0	0
4316	991	6	320	2	682	44	2272	13	1088	6
9313	0	0	1	0	9	0	0	0	0	0
101928477	0	0	0	0	0	0	0	0	0	0
64066	4	1	17	0	0	0	1	1	0	0
4317	0	0	4	0	7	0	0	0	18	0
4319	22	0	1	0	11	1	11	0	9	0
100288077	0	0	0	0	0	0	1	0	0	0
4312	74	3	30	2	211	1	454	4	284	4
4314	11	0	2	3	88	3	31	0	9	0
4321	441	13	140	76	347	36	176	48	401	152
4322	38	1	61	4	57	0	41	4	71	0
84259	94	30	212	113	151	43	389	146	88	45
79659	1	33	1	81	17	8	50	60	48	21
105369463	3	0	0	0	0	0	0	0	0	0
102723862	0	0	0	0	0	0	0	0	0	0
100616457	0	0	0	0	0	0	0	0	0	0
105369464	0	0	2	0	0	0	0	1	0	0
80310	11	68	5	32	18	42	40	116	77	36
414301	95	23	124	12	4	4	0	7	7	6
102723879	0	0	0	0	0	0	0	0	0	0
102723895	0	0	0	0	0	0	0	0	0	0
105369466	0	0	0	0	0	0	0	0	0	0
